row_id,ticket_id,category,datetime,latitude,longitude
row-rb2b~tcez~7sjw,1525915,Assault/Battery/Intimidation,2025-01-01T13:49:00.000,40.20225334703,-88.3634982059278
row-9pg7_k2mf.tbcj,1525939,Disorderly Conduct,2025-01-01T14:17:00.000,40.0816897419555,-88.3253962538826
row-49de-wyt7_68u9,1525908,Assault/Battery/Intimidation,2025-01-01T14:19:00.000,40.2012717433201,-88.3650644721197
row-xqh5.rwwy.br6w,1596072,Theft,2025-01-01T15:05:00.000,40.1102038921379,-88.1642203728339
row-577y_bg23.h3mf,1525893,Theft,2025-01-01T15:10:00.000,40.109856254891,-88.2393660676584
row-a342-gb4m_k9tb,1526150,Burglary/Breaking & Entering,2025-01-01T16:00:00.000,40.1274672228226,-88.2316548785095
row-8g7v~yn2t.wmjn,1526135,Accident,2025-01-01T16:49:00.000,40.1051478835434,-88.1863422111232
row-mvbj.kiha_a45b,1525937,Theft,2025-01-01T16:50:00.000,40.1450921296013,-88.2608734651072
row-s5cs.zkaf_gtvm,1525935,Fraud,2025-01-01T17:00:00.000,40.3091670900756,-88.1582534181084
row-veqi.rbq2~ybjk,1525955,Theft,2025-01-01T17:04:00.000,40.1220803815785,-88.277663633488
row-n769~fczc~77u3,1531661,Lost & Found,2025-01-01T17:25:00.000,40.1450669478623,-88.2457970180385
row-cchb-xuuz-jrd9,1526044,Theft,2025-01-01T17:53:00.000,40.1385667155024,-88.2404932122622
row-qee3-xsph~m87e,1528399,Theft,2025-01-01T18:00:00.000,40.0488806625715,-88.2554755921684
row-mnus~c5ek-bkub,1525957,Drugs/Narcotics,2025-01-01T18:24:00.000,40.3035404500862,-88.1588507455176
row-s2ez_e9ui~vtqe,1525951,Burglary/Breaking & Entering,2025-01-01T18:49:00.000,40.1471830646915,-88.2546921207139
row-2ath-ej4m-nfhw,1525953,Assault/Battery/Intimidation,2025-01-01T19:24:00.000,40.140621727635,-88.2532386769267
row-m83y_wiij_6jp8,1525947,Trespassing,2025-01-01T20:00:00.000,40.3138430028612,-88.1656997996989
row-j662~ndz4~xyrc,1526153,Fraud,2025-01-01T20:25:00.000,40.0965871348712,-88.2944516077454
row-n7vb~7gvh_u6yi,1618936,Investigation,2025-01-01T20:30:00.000,40.3052030732854,-88.0206126821642
row-2pc3-qnrk_yykb,1525945,Destruction/Damage/Vandalism of Property,2025-01-01T21:00:00.000,40.1202504609248,-88.239561100342
row-3hce.tjzs~b2ps,1526282,Destruction/Damage/Vandalism of Property,2025-01-01T21:00:00.000,40.1107009060203,-88.3092619488652
row-qzpf~svqy.p4ts,1525968,Weapon Law Violations,2025-01-01T21:06:00.000,40.1350613948357,-88.2720830570017
row-2em4-x5hp-83gm,1525971,Destruction/Damage/Vandalism of Property,2025-01-01T22:47:00.000,40.1196183085548,-88.2198557041889
row-qcxt-5yfv~gyq9,1577955,Fraud,2025-01-01T23:00:00.000,40.1099279366289,-88.2356443845156
row-cn8e.mbb5_g8tk,1530426,Accident,2025-01-01T23:38:00.000,40.1284544843143,-88.2163022447218
row-payb-d8zy.mywm,1585609,Fraud,2025-01-02T00:00:00.000,40.0297919590622,-87.9570996213044
row-49en-arrm.a2xq,1527112,Theft,2025-01-02T00:00:00.000,40.1255888703651,-88.2656806195576
row-2per~tdtn~jmxk,1527851,Accident,2025-01-02T02:50:00.000,40.1380304848166,-88.2579722318128
row-qxe3_9fzm_b62b,1525992,Destruction/Damage/Vandalism of Property,2025-01-02T03:45:00.000,40.3085256275237,-88.1350377245154
row-im37-854n_hf7g,1526178,"Family Offenses, Nonviolent",2025-01-02T07:00:00.000,40.0944805091663,-88.2878864274358
row-abbm.gzq7-s9xv,1527044,Accident,2025-01-02T07:56:00.000,40.3074612105322,-88.0216826571026
row-x4bm~zg4e-62q8,1605621,Fraud,2025-01-02T08:00:00.000,40.1371572341484,-88.2785501073449
row-a8vy~zhpi.wb7x,1526096,Lost & Found,2025-01-02T08:30:00.000,40.0844695549003,-88.2388566495921
row-wwhi~kjcv_wewv,1530498,Disorderly Conduct,2025-01-02T10:00:00.000,40.1158505967137,-88.2833779668685
row-h5u5~ewf8_g7tj,1526070,Lost & Found,2025-01-02T10:30:00.000,40.1094400337567,-88.2305653727842
row-8eis_zmzj_awgh,1526067,Motor Vehicle Theft,2025-01-02T10:31:00.000,40.1307541519627,-88.1852295250693
row-j6th-8av3_yshs,1526113,Drugs/Narcotics,2025-01-02T10:46:00.000,40.1379764840698,-88.2437162359387
row-g9e2_age8.ips3,1526127,"Family Offenses, Nonviolent",2025-01-02T11:22:00.000,40.098486358583,-88.2747008049196
row-cpna~tn7c-2ny6,1526325,Accident,2025-01-02T11:35:00.000,40.1392544856198,-88.2772142261409
row-p9sq.h2am~5itt,1526109,Destruction/Damage/Vandalism of Property,2025-01-02T11:56:00.000,40.1424585025488,-88.2430302149489
row-smkm_efce-ups3,1534118,Fraud,2025-01-02T12:00:00.000,40.1087988859028,-88.3000501336063
row-66kc_c59e-76e6,1599872,Fraud,2025-01-02T12:00:00.000,40.0549889484301,-88.2401650705187
row-by34-mhug~j4iw,1527016,Accident,2025-01-02T12:16:00.000,40.116340487489,-88.2354227402832
row-pjtp.q3ut~8u8f,1526904,Accident,2025-01-02T12:28:00.000,40.1341694834673,-88.2195557432668
row-v7iq.ymwa~8s4f,1526075,Investigation,2025-01-02T12:39:00.000,40.3122297911306,-88.1568023513918
row-pay7~gg9d_mqfb,1526130,Accident,2025-01-02T13:00:00.000,40.0946864894069,-88.1986487528596
row-cgjc.m48c-wcyn,1527590,Destruction/Damage/Vandalism of Property,2025-01-02T13:02:00.000,40.1130431512486,-88.3077444314024
row-gjgk-y2vk~hxjx,1526084,Lost & Found,2025-01-02T14:59:00.000,40.3163534805205,-88.1381438809563
row-ra9j.uixm_zwrx,1527002,Accident,2025-01-02T16:30:00.000,40.117339488881,-88.2650372316338
row-gvam_mj7v-5xsc,1526206,Motor Vehicle Theft,2025-01-02T16:30:00.000,40.11573611438,-88.2137442484111
row-2uhv-3v7e~xya5,1526865,Accident,2025-01-02T16:50:00.000,40.1172044858575,-88.2075407482666
row-iey9_572s.5fir,1526116,Drugs/Narcotics,2025-01-02T16:50:00.000,40.1154874717419,-88.2858630058426
row-tqh7-f9x4_mmm8,1526893,Accident,2025-01-02T16:55:00.000,40.1133254841799,-88.162770261563
row-2saa-a92s-8g4w,1526123,Lost & Found,2025-01-02T17:00:00.000,40.0988369113378,-88.242242625043
row-rh2f_xcjx~dr9c,1526125,Theft,2025-01-02T17:10:00.000,40.1099874236964,-88.2327568111884
row-syq9-e4ai~mq8t,1526162,Assault/Battery/Intimidation,2025-01-02T18:34:00.000,40.0912686194385,-88.1912244379306
row-9dzt-cgp9-4uev,1526137,Assault/Battery/Intimidation,2025-01-02T18:45:00.000,40.1086458186097,-88.3077246344766
row-xmf6~bg8f_pn35,1526915,Violation of Criminal Registry Laws,2025-01-02T19:35:00.000,40.1298379727012,-88.1899140637872
row-364m~2ifi_s67e,1526146,Assault/Battery/Intimidation,2025-01-02T20:00:00.000,40.0936225375943,-88.191516368738
row-tn5n~z9m5~cb9x,1526186,Assault/Battery/Intimidation,2025-01-02T20:02:00.000,40.0912162268657,-88.1928841641534
row-xgnj.642w_f757,1526788,Traffic Offenses,2025-01-02T21:33:00.000,40.1303344195784,-88.1985303704359
row-d3kz_75mq.tidh,1526190,Driving under the Influence,2025-01-02T23:53:00.000,40.1335405840353,-88.2595403455317
row-yzkq_zfcy~tczq,1526259,Investigation,2025-01-02T23:58:00.000,40.1297433498561,-88.1659871117772
row-77xf.6pbx_nmzn,1534344,Fraud,2025-01-03T00:00:00.000,40.1116710751417,-88.2139842858862
row-3568.uqtd.nsqx,1526188,Burglary/Breaking & Entering,2025-01-03T01:05:00.000,40.1388626780433,-88.2713431161451
row-kxuw-sv49_i3gc,1526200,Drugs/Narcotics,2025-01-03T01:49:00.000,40.1221634861004,-88.2288257416667
row-4abv~puc4_crrm,1526202,Motor Vehicle Theft,2025-01-03T02:02:00.000,40.1171388224788,-88.2137903356296
row-f2zy.658s.u3tk,1526194,"Family Offenses, Nonviolent",2025-01-03T04:00:00.000,40.1184739562791,-88.2571507147762
row-33eq~s9pp_ikce,1526313,Trespassing,2025-01-03T08:18:00.000,40.1030402378721,-88.2420756569202
row-f3eg.3unq~rchi,1526238,Assault/Battery/Intimidation,2025-01-03T08:30:00.000,40.1194461614036,-88.2511145567418
row-bz9u.9rni.y9qr,1526250,Assault/Battery/Intimidation,2025-01-03T09:30:00.000,40.1261052159741,-88.2238388478225
row-d9dj.wtjf.j44w,1526399,Drugs/Narcotics,2025-01-03T11:08:00.000,40.3189465468292,-88.1364926165486
row-46xk~yygk.rivi,1526323,Traffic Offenses,2025-01-03T11:17:00.000,40.1128754849001,-88.1748617581059
row-zrg6_vhr4~tiqw,1527039,Accident,2025-01-03T11:34:00.000,40.1080713518734,-88.2713124409866
row-fqmz.xwha-qrap,1527018,Accident,2025-01-03T12:27:00.000,40.1274644878768,-88.280139226358
row-rp3n-xyjz_wem2,1529412,Accident,2025-01-03T13:16:00.000,40.1242234001013,-88.1922760516685
row-rhke-gzmu.praa,1527022,Fraud,2025-01-03T13:56:00.000,40.3080104791778,-88.1466906954733
row-bwpf.avim~snwx,1526757,Traffic Offenses,2025-01-03T14:25:00.000,40.3117664512301,-88.2077162306176
row-az4c.f355-5qwj,1526374,Liquor Law Violations,2025-01-03T14:49:00.000,40.1089964909855,-88.2766607290256
row-iu3j_662u.279e,1526328,Theft,2025-01-03T15:00:00.000,40.1471830646915,-88.2546921207139
row-rqfk.u793_ehsc,1526493,Theft,2025-01-03T16:00:00.000,40.1197463437326,-88.2034827897008
row-zibx.xwkx~nw29,1530029,Accident,2025-01-03T16:35:00.000,40.1346851444928,-88.2729761936104
row-zkrt-mg3i-g5ne,1620550,Traffic Offenses,2025-01-03T16:40:00.000,40.3069784492207,-88.1540717465895
row-d9dj_8csu~req9,1526367,Counterfeiting/Forgery,2025-01-03T17:06:00.000,40.1471830646915,-88.2546921207139
row-ew4n.wxmd-fd9t,1526378,Trespassing,2025-01-03T17:26:00.000,40.1097291089879,-88.2272270618032
row-e79i_hxxg.z3xe,1533966,Accident,2025-01-03T18:47:00.000,40.0984574938519,-88.2952592246002
row-2thx_gjfs_g9zn,1526823,Assault/Battery/Intimidation,2025-01-03T18:48:00.000,40.1219048708745,-88.2255752003558
row-fhzg.42uc-b4kb,1526380,Disorderly Conduct,2025-01-03T19:00:00.000,40.0963878968758,-88.2789631702979
row-q6xj-yci6_4evm,1529790,Theft,2025-01-03T20:10:00.000,40.1471830646915,-88.2546921207139
row-5kfr.dqt2.mp82,1526415,Destruction/Damage/Vandalism of Property,2025-01-03T20:40:00.000,40.1454436700937,-88.2498665299529
row-bcb7-bds5.wgwa,1619354,Investigation,2025-01-03T21:01:00.000,40.1439621127244,-88.250331180918
row-xq4p_emsa~kpmd,1526383,Destruction/Damage/Vandalism of Property,2025-01-03T22:25:00.000,40.1200649723626,-88.2651328953714
row-qr3b.9b4t-idbn,1526636,Fraud,2025-01-03T22:50:00.000,40.1017948541936,-88.2794189697909
row-vt6j.siwc-rpfi,1526424,Assault/Battery/Intimidation,2025-01-03T23:22:00.000,40.1083864784805,-88.2669943414009
row-ah8h_f8dm.zu2n,1526445,Fraud,2025-01-03T23:58:00.000,40.1083864784805,-88.2669943414009
row-zk4w_nhfy~gesj,1526387,Theft,2025-01-04T00:08:00.000,40.1108387058129,-88.2189203588875
row-4q2b-s5rj.z6f5,1619403,Trespassing,2025-01-04T02:04:00.000,40.1171388224788,-88.2137903356296
row-hcd9-n8tn.64qu,1526577,Assault/Battery/Intimidation,2025-01-04T03:28:00.000,40.1152578595559,-88.178786818946
row-qhem-i9iq_cs95,1620155,Lost & Found,2025-01-04T08:00:00.000,40.0799564057337,-88.2089035848748
row-a7tq~xpge~26es,1534577,Theft,2025-01-04T08:30:00.000,40.1471830646915,-88.2546921207139
row-xgy5_fm8p~q8eu,1550075,Destruction/Damage/Vandalism of Property,2025-01-04T10:10:00.000,40.1295513154778,-88.2421028846925
row-8maf~xyw8.y8s6,1527734,Accident,2025-01-04T10:29:00.000,40.0982864893454,-88.2096332493606
row-jd4p.66mx.txut,1526474,Assault/Battery/Intimidation,2025-01-04T10:36:00.000,40.1317997927794,-88.2586516653374
row-snkn~54dw-z55c,1526477,Assault/Battery/Intimidation,2025-01-04T11:00:00.000,40.0917375492336,-88.1921679756808
row-v9ga~qz7v_djbf,1526483,Assault/Battery/Intimidation,2025-01-04T11:19:00.000,40.1287917731266,-88.270989196343
row-ptav-icrz_qxmq,1526792,Drugs/Narcotics,2025-01-04T15:43:00.000,40.1128934906192,-88.2828572268845
row-m8da~n6wz_9gwr,1529906,Accident,2025-01-04T15:49:00.000,40.1079916781676,-88.0384485771998
row-y6te~fai3~98rc,1528664,Robbery,2025-01-04T16:00:00.000,40.1406158496777,-88.25517418747
row-wgmy-rpm7_8fv2,1529963,Theft,2025-01-04T16:21:00.000,40.0827141651339,-88.2617243408179
row-y8w9_h36v_yrws,1526657,"Family Offenses, Nonviolent",2025-01-04T17:22:00.000,40.1184739562791,-88.2571507147762
row-gmys_7ab3_zmtd,1619451,Destruction/Damage/Vandalism of Property,2025-01-04T17:30:00.000,40.1176553565065,-88.2572051681081
row-t6qn.ppri_2ivs,1526801,Fraud,2025-01-04T19:00:00.000,40.1471830646915,-88.2546921207139
row-xubd_4c3c-adkf,1526638,"Family Offenses, Nonviolent",2025-01-04T20:17:00.000,40.0817510360725,-88.2960434497372
row-fcj4-2r94.q6pj,1526644,Theft,2025-01-04T21:14:00.000,40.1099874236964,-88.2327568111884
row-cew3.j6u5~b4qz,1526650,Theft,2025-01-04T21:51:00.000,40.1099874236964,-88.2327568111884
row-khgx~49iz-n6cv,1526642,Interference w/Public Officers,2025-01-04T22:10:00.000,40.3379541062236,-88.13176577662
row-ts9v~48au_7sfd,1527261,"Family Offenses, Nonviolent",2025-01-04T22:30:00.000,40.3188250501196,-88.1380794320978
row-tjy7~aibx_4v4p,1526653,Assault/Battery/Intimidation,2025-01-04T23:00:00.000,40.13845711002,-88.2456740322286
row-ne9u.r57f~zysp,1526750,Driving under the Influence,2025-01-04T23:23:00.000,40.1224458448362,-88.2421774479652
row-yy66-j9g3_ydjx,1531278,Burglary/Breaking & Entering,2025-01-05T00:00:00.000,40.1826247774164,-88.2966767629188
row-s5gf_svty_uvu7,1528426,Lost & Found,2025-01-05T00:00:00.000,40.066792626461,-88.2394488660751
row-jq44-6bj2~xcyx,1526648,Assault/Battery/Intimidation,2025-01-05T00:18:00.000,40.2812692045513,-88.1684159578826
row-3hgh-prf6_9j59,1526681,Counterfeiting/Forgery,2025-01-05T01:08:00.000,40.1158368915466,-88.2772840896946
row-y577-rrfp.rya7,1526706,Fraud,2025-01-05T01:54:00.000,40.1182844885838,-88.2626117322497
row-zhmy.x7a6~s84z,1535598,Accident,2025-01-05T02:57:00.000,40.1279082787116,-88.281264963207
row-a2af-pg3z-srff,1526759,Arson,2025-01-05T06:00:00.000,40.1028329961304,-88.2042385427229
row-2vjd_b5gg~pxwn,1526765,Investigation,2025-01-05T08:30:00.000,40.0816751579273,-88.2088700094091
row-e676~ji99_n5iz,1527272,Accident,2025-01-05T10:27:00.000,40.0869014949123,-88.2763682310962
row-cj2c~iwe3~wq2h,1526775,Assault/Battery/Intimidation,2025-01-05T10:31:00.000,40.0816897419555,-88.3253962538826
row-86r5~5sm9-d6yq,1529758,Accident,2025-01-05T11:20:00.000,40.0897004934156,-88.2575492362822
row-gwes-evz8-mxrc,1526778,"Family Offenses, Nonviolent",2025-01-05T12:24:00.000,40.1066500352444,-88.0441339945623
row-ecbg.ytzh-me39,1529791,Theft,2025-01-05T13:23:00.000,40.1471830646915,-88.2546921207139
row-my3m.q65r-ssna,1526994,Fraud,2025-01-05T14:40:00.000,40.1265640144526,-88.3076432092666
row-rgrg-adps_dzg6,1526999,Accident,2025-01-05T15:20:00.000,40.132179546277,-88.2579824005251
row-m9gr_34gw~atsk,1526797,Assault/Battery/Intimidation,2025-01-05T16:16:00.000,40.0876271800624,-88.1959163623004
row-jyq9_b7np-ypkh,1526808,Theft,2025-01-05T17:30:00.000,40.1117748445908,-88.1600848502467
row-w325_94zp.z3sm,1526825,Assault/Battery/Intimidation,2025-01-05T18:45:00.000,40.0957032023322,-88.1952296826055
row-vxx7.5hzs.xdy6,1526831,Theft,2025-01-05T21:00:00.000,40.1160739091124,-88.2297402465512
row-934q.7mvu_xcq4,1526997,Warrants,2025-01-05T22:01:00.000,40.1140846219526,-88.2841720700041
row-fpyx.9qgv.jxza,1619741,Burglary/Breaking & Entering,2025-01-06T00:00:00.000,40.1137218553692,-88.2153721040426
row-8qj3_k722~n5qa,1534661,Fraud,2025-01-06T00:00:00.000,40.1093960500304,-88.2186602704867
row-n2a5_2sq8_5sdy,1526827,Assault/Battery/Intimidation,2025-01-06T02:00:00.000,40.1145634596384,-88.2870033434356
row-rp9v-jxhe.g7vg,1526833,Driving under the Influence,2025-01-06T02:37:00.000,40.116641019924,-88.2392496281016
row-z3yg-kgf9.iv4g,1527552,Traffic Offenses,2025-01-06T05:35:00.000,40.3036394499047,-88.1557727464002
row-rsgf.wqa2~7cd5,1528141,Assault/Battery/Intimidation,2025-01-06T06:00:00.000,40.3121227850339,-88.1624687151372
row-ib5a~448m-mnp9,1526857,Assault/Battery/Intimidation,2025-01-06T06:40:00.000,40.1083694632438,-88.2207837912014
row-2rqr-d4au_ucjf,1620275,Destruction/Damage/Vandalism of Property,2025-01-06T07:52:00.000,40.3168966540504,-88.1454448406834
row-gxey.yifx~7m4m,1526989,Theft,2025-01-06T09:05:00.000,40.127995993893,-88.2328876785104
row-dkri.bypk-hcde,1526846,Assault/Battery/Intimidation,2025-01-06T09:38:00.000,40.1095211947254,-88.176507765657
row-zhsq.595r_hcmz,1526859,Assault/Battery/Intimidation,2025-01-06T09:58:00.000,40.0755713505805,-88.2532903469394
row-q5xb_4ire-969p,1526988,Theft,2025-01-06T10:35:00.000,40.1163495493677,-88.2859225073296
row-j6ub_6yi3-8kj5,1526888,Fraud,2025-01-06T11:30:00.000,40.1143414968367,-88.2771451774979
row-xyfi.s6mi~iusa,1553626,Trespassing,2025-01-06T11:53:00.000,40.116641019924,-88.2392496281016
row-cq97-83ft.zeaq,1527067,Fraud,2025-01-06T12:00:00.000,40.1323948822052,-88.2375749890928
row-rxts_9azz-5uid,1528926,Fraud,2025-01-06T12:00:00.000,40.1132402408237,-88.1931101973699
row-hq33-s89k~a8b9,1531377,Investigation,2025-01-06T12:00:00.000,40.1080604269479,-88.2228971125548
row-99yt_d2eb_zxzw,1620148,Warrants,2025-01-06T12:22:00.000,40.1170330253447,-88.2786355876829
row-2w2j~stiv.f2qg,1526898,Theft,2025-01-06T13:00:00.000,40.142748969885,-88.2511688635942
row-dewy~km7k~qsgi,1526871,Assault/Battery/Intimidation,2025-01-06T13:18:00.000,40.1129654849335,-88.1757977578271
row-r9c2-4x77~epsx,1526900,Accident,2025-01-06T13:40:00.000,40.0970002202618,-88.1788232134966
row-5hmv.hr39-ugu9,1527599,Counterfeiting/Forgery,2025-01-06T14:00:00.000,40.1015068271667,-88.2616153640172
row-8b7b_phad-t8ar,1534030,Fraud,2025-01-06T15:00:00.000,40.0749992180406,-88.258865720286
row-mefc~tpmi-vpmw,1526891,Theft,2025-01-06T15:08:00.000,40.126270400205,-88.2636794461951
row-bhq3.49cc.4wm3,1526902,Warrants,2025-01-06T15:10:00.000,40.0952559060789,-88.192845220745
row-i5ka~jakz~uk3f,1530023,Accident,2025-01-06T16:41:00.000,40.1153234881866,-88.2451607375598
row-ss5b.d52x~q9m5,1526939,Assault/Battery/Intimidation,2025-01-06T17:04:00.000,40.1145867362032,-88.2838502799663
row-hz5e_49ua_3s5h,1526906,Fraud,2025-01-06T17:44:00.000,40.1242141625073,-88.1989891888784
row-jjxg-hh8s_872n,1527464,Accident,2025-01-06T17:55:00.000,39.9958485091414,-88.2377177504114
row-f2gg.ws4m_fa23,1526908,"Family Offenses, Nonviolent",2025-01-06T18:48:00.000,40.109226764246,-88.2373152182804
row-n4nf-d8m2-caya,1526919,"Family Offenses, Nonviolent",2025-01-06T19:00:00.000,40.1033196164049,-88.1889242345303
row-rpjt.dazs-3zgr,1526977,Assault/Battery/Intimidation,2025-01-06T21:58:00.000,40.1325463509703,-88.23850256054
row-a2kb_99wt~ej4b,1526979,Assault/Battery/Intimidation,2025-01-06T22:19:00.000,40.1214177477926,-88.2705450244443
row-2cy8-ppm5.eavv,1526998,Accident,2025-01-06T22:53:00.000,40.1292211335062,-88.2631511344478
row-w2tc~q5nw_6nhu,1527267,Warrants,2025-01-06T22:55:00.000,40.1140846219526,-88.2841720700041
row-prgr_rxwm_gyz3,1528947,Animal-Related,2025-01-07T00:00:00.000,40.1291167457109,-88.2362282722261
row-hqt5.y3a2~vfxv,1527510,Drugs/Narcotics,2025-01-07T00:01:00.000,40.3035881534922,-88.1246379532902
row-fwxi-h3cb-qu95,1526933,Disorderly Conduct,2025-01-07T00:09:00.000,40.1184739562791,-88.2571507147762
row-yrm6~xdte~v6z2,1526983,Assault/Battery/Intimidation,2025-01-07T02:42:00.000,40.126696876435,-88.2629523394611
row-guzr_ax3w_kksy,1527815,Accident,2025-01-07T03:49:00.000,40.0980794912337,-88.2445937392736
row-bd3u_whdj_g23f,1527779,Accident,2025-01-07T06:00:00.000,40.0838414960637,-88.2877892280718
row-7huq.myq8-q23z,1527000,Driving under the Influence,2025-01-07T07:06:00.000,40.1060613310981,-88.1685189146558
row-7ds3.ivb2.qynv,1527035,Drugs/Narcotics,2025-01-07T08:16:00.000,40.1154874717419,-88.2858630058426
row-gvfe~ygai.9kzp,1528318,Warrants,2025-01-07T10:22:00.000,40.116641019924,-88.2392496281016
row-u5hy~9r23~cesv,1527106,Theft,2025-01-07T11:00:00.000,40.1471830646915,-88.2546921207139
row-mive-y59c.rpjw,1527542,Investigation,2025-01-07T12:00:00.000,40.1206729181437,-88.2060511194886
row-zpkn-5edz_h6v4,1621813,Investigation,2025-01-07T12:00:00.000,40.1479992184566,-88.2527067051389
row-hzim_3fm7_eyuf,1527122,Theft,2025-01-07T12:00:00.000,40.3056618291058,-88.1788046924116
row-8c7f_kyd4~mw5p,1527041,Destruction/Damage/Vandalism of Property,2025-01-07T12:06:00.000,40.0675744400689,-88.2443272929686
row-e6gk_3qir~arv2,1527113,Assault/Battery/Intimidation,2025-01-07T12:12:00.000,40.1207260332831,-88.2701267128821
row-w99q.acx9.k7jk,1527134,Theft,2025-01-07T12:46:00.000,40.1471830646915,-88.2546921207139
row-e9yv~ydig.w4mx,1527144,Drugs/Narcotics,2025-01-07T12:50:00.000,40.1272863159744,-88.2885189061189
row-qf28-ha82~dw94,1527115,Trespassing,2025-01-07T12:56:00.000,40.1093485660357,-88.2282961393186
row-p2zu.apxs-8jt6,1527132,Assault/Battery/Intimidation,2025-01-07T14:23:00.000,40.1124687924642,-88.2727080314645
row-r2k2-8gih_p4gr,1529501,Accident,2025-01-07T14:25:00.000,39.8940584993729,-87.9945074971211
row-uugw_57rm-jftv,1528796,Theft,2025-01-07T15:34:00.000,40.1128850506471,-88.2087469545547
row-sb2d~5u8y_x4fq,1620367,Assault/Battery/Intimidation,2025-01-07T15:42:00.000,40.30866352641,-88.1286565731402
row-dntq~jxvk_w2s3,1527452,Theft,2025-01-07T16:00:00.000,40.1424585025488,-88.2430302149489
row-mgca~a492~68c2,1527222,Assault/Battery/Intimidation,2025-01-07T16:56:00.000,40.1331867879559,-88.2564347260106
row-92c6_ykkj-biwm,1527147,Investigation,2025-01-07T17:20:00.000,40.3015875244355,-88.133929782866
row-aq5r-5gv8_d65k,1527760,Investigation,2025-01-07T17:30:00.000,40.115908464921,-88.192852073002
